epoch,batch_idx,memory_cpu_mb,loss
0,0,2580.59765625,0.6827331185340881
0,1,3333.88671875,0.7936890721321106
0,2,3793.875,0.6912826299667358
0,3,3929.16796875,0.693498432636261
0,4,3947.28515625,0.6902732849121094
0,5,4021.9609375,0.6876586079597473
0,6,4049.28125,0.7114437818527222
0,7,4049.28125,0.6962613463401794
