epoch,batch_idx,memory_cpu_mb,memory_gpu_mb,loss
0,0,1203.39453125,791.7685546875,0.6934282779693604
0,1,1204.01953125,791.7685546875,0.6816312074661255
0,2,1216.26953125,791.7685546875,0.6957366466522217
0,3,1216.26953125,791.7685546875,0.686701238155365
0,4,1216.26953125,791.7685546875,0.6992745399475098
0,5,1216.26953125,791.7685546875,0.7202115058898926
0,6,1216.26953125,791.7685546875,0.669132649898529
0,7,1216.26953125,791.7685546875,0.7932241559028625
