epoch,batch_idx,memory_cpu_mb,memory_gpu_mb,loss
0,0,1553.12109375,1044.87841796875,0.666009247303009
0,1,1553.74609375,1045.03564453125,0.7793430685997009
0,2,1569.24609375,1045.03564453125,0.681308388710022
0,3,1569.24609375,1045.03564453125,0.6910713911056519
