kernel,cpu_time_total_us,self_cpu_time_total_us,cpu_time_avg_us,calls_cpu
aten::bmm,202661.6000000062,202587.6949999816,2814.7444444445305,72
aten::_safe_softmax,90880.37599999853,1064.9210000013118,7573.3646666665445,12
aten::softmax,43992.94899999711,2103.1639999943436,3666.0790833330925,12
aten::_softmax,41889.78500000277,41889.78500000277,3490.8154166668974,12
aten::isneginf,14699.951999997953,14699.951999997953,1224.9959999998293,12
aten::where,10887.634000001242,10887.634000001242,907.3028333334369,12
aten::contiguous,13372.954999995884,110.14499999646796,477.6055357141387,28
aten::gelu,117035.21699999773,117035.21699999773,9752.934749999811,12
aten::relu,101.03400000045076,41.92799999983981,50.51700000022538,2
aten::clamp_min,59.10600000061095,59.10600000061095,29.553000000305474,2
aten::cross_entropy_loss,3224.1999999987893,1732.9839999969117,1612.0999999993946,2
aten::log_softmax,96.4970000013709,20.372000001836568,48.24850000068545,2
aten::_log_softmax,74.08999999985099,74.08999999985099,37.044999999925494,2
aten::nll_loss_nd,1394.7190000005066,636.9610000005923,697.3595000002533,2
aten::nll_loss,757.7579999999143,715.0609999997541,378.87899999995716,2
aten::nll_loss_forward,42.69700000016019,42.69700000016019,21.348500000080094,2
aten::ones_like,61.4350000009872,12.715000001713634,30.7175000004936,2
autograd::engine::evaluate_function: NllLossBackward0,4888.008000001311,37.20300000021234,2444.0040000006557,2
NllLossBackward0,4850.805000001099,3299.832000000868,2425.4025000005495,2
aten::nll_loss_backward,1550.973000000231,1548.26200000057,775.4865000001155,2
aten::zero_,93922.79800001532,456.42800002358854,384.9295000000628,244
autograd::engine::evaluate_function: LogSoftmaxBackward0,1653.6060000001453,23.618999999482185,826.8030000000726,2
LogSoftmaxBackward0,1629.987000000663,26.69400000013411,814.9935000003316,2
aten::_log_softmax_backward_data,1603.293000000529,1603.293000000529,801.6465000002645,2
autograd::engine::evaluate_function: ToCopyBackward0,24726.84200001089,558.0900000021793,494.5368400002178,50
ToCopyBackward0,24168.75200000871,296.0050000012852,483.3750400001742,50
autograd::engine::evaluate_function: torch::autograd::CppNode<torch_ipex::cpu::IPEXLinearOp>,13254745.219,4642.8889999957755,174404.54235526317,76
torch::autograd::CppNode<torch_ipex::cpu::IPEXLinearOp>,13229633.601000015,827.5080000231974,174074.12632894758,76
IPEXLinearOp::backward,13228806.092999991,1931.2959999982268,174063.23806578937,76
torch_ipex::linear_backward,13226874.796999993,13210362.64700004,174037.8262763157,76
autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4240.673999978229,1112.009999975562,20.3878557691261,208
torch::autograd::AccumulateGrad,3128.6640000026673,1198.0240000062622,15.04165384616667,208
aten::detach,1930.639999996405,444.6329999915324,9.281923076905795,208
detach,1486.0070000048727,1486.0070000048727,7.144264423100349,208
autograd::engine::evaluate_function: MulBackward0,18706.68599998951,406.57299999846146,668.095928571054,28
MulBackward0,18300.112999991048,287.48099998617545,653.5754642853946,28
autograd::engine::evaluate_function: ReluBackward0,10978.989999999292,34.67399999964982,5489.494999999646,2
ReluBackward0,10944.315999999642,31.983999999705702,5472.157999999821,2
aten::threshold_backward,10912.331999999937,10912.331999999937,5456.165999999968,2
