kernel,cpu_time_total_us,self_cpu_time_total_us,cpu_time_avg_us,calls_cpu
autograd::engine::evaluate_function: AddmmBackward0,13211028.042000003,4081.7859999984503,173829.3163421053,76
AddmmBackward0,13160037.00300001,6835.602999959141,173158.38161842118,76
aten::mm,13146925.177999996,13146726.727999996,86492.92880263155,152
aten::sum,46938.21800000593,46406.72400001064,601.7720256411017,78
autograd::engine::evaluate_function: TBackward0,2642.3839999996126,484.9450000040233,34.76821052631069,76
TBackward0,2157.4389999955893,1059.941000007093,28.38735526309986,76
autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,3438.876999940723,834.2939999550581,16.533062499715015,208
torch::autograd::AccumulateGrad,2604.582999985665,1213.691999990493,12.522033653777235,208
aten::detach,1390.890999995172,445.38199999183416,6.68697596151525,208
detach,945.5090000033379,945.5090000033379,4.545716346169893,208
autograd::engine::evaluate_function: MulBackward0,22240.282999996096,399.83100002259016,794.295821428432,28
MulBackward0,21840.451999973506,295.42199996486306,780.0161428561967,28
autograd::engine::evaluate_function: ReluBackward0,32140.004999998957,39.81399999931455,16070.002499999478,2
ReluBackward0,32100.190999999642,34.4919999986887,16050.095499999821,2
aten::threshold_backward,32065.699000000954,32065.699000000954,16032.849500000477,2
autograd::engine::evaluate_function: SelectBackward0,2312.410999994725,22.703999992460012,1156.2054999973625,2
SelectBackward0,2289.707000002265,25.92500000447035,1144.8535000011325,2
aten::select_backward,2263.7819999977946,37.47799999639392,1131.8909999988973,2
aten::zeros,38924.76700000465,1454.1440000087023,4865.595875000581,8
autograd::engine::evaluate_function: SliceBackward0,4992.861999999732,30.907999999821186,2496.430999999866,2
SliceBackward0,4961.953999999911,16.109999999403954,2480.9769999999553,2
aten::slice_backward,4945.844000000507,1470.9450000040233,2472.9220000002533,2
autograd::engine::evaluate_function: NativeLayerNormBackward0,42287.91600000113,869.7140000239015,1626.4583076923514,26
NativeLayerNormBackward0,41418.20199997723,473.6879999861121,1593.0077692298935,26
aten::native_layer_norm_backward,40944.51399999112,40359.22300005704,1574.7889999996585,26
autograd::engine::evaluate_function: AddBackward0,12439.26099999994,408.5109999999404,478.4331153846131,26
AddBackward0,76.81100000068545,76.81100000068545,2.9542692307955942,26
autograd::engine::evaluate_function: ViewBackward0,21481.64700000733,1104.8399999924004,105.30219117650653,204
ViewBackward0,20376.80700001493,964.7680000141263,99.8863088236026,204
autograd::engine::evaluate_function: GeluBackward0,61133.17700000107,666.3740000091493,5094.431416666756,12
GeluBackward0,60466.80299999192,185.14000001177192,5038.900249999327,12
aten::gelu_backward,60281.66299998015,60281.66299998015,5023.471916665013,12
aten::add_,58783.25200001523,53788.50999998301,126.68804310348109,464
autograd::engine::evaluate_function: CloneBackward0,232.054000005126,194.37200001627207,4.834458333440125,48
CloneBackward0,37.68199998885393,37.68199998885393,0.7850416664344569,48
autograd::engine::evaluate_function: TransposeBackward0,1301.5119999833405,287.3750000074506,21.691866666389007,60
TransposeBackward0,1014.1369999758899,219.18499998003244,16.9022833329315,60
autograd::engine::evaluate_function: UnsafeViewBackward0,10091.594000019133,440.3010000102222,168.19323333365222,60
UnsafeViewBackward0,9651.29300000891,470.37500001117587,160.85488333348184,60
autograd::engine::evaluate_function: BmmBackward0,131059.77500000969,648.641000021249,5460.823958333737,24
BmmBackward0,130411.13399998844,892.9929999932647,5433.7972499995185,24
autograd::engine::evaluate_function: ExpandBackward0,237.77099999785423,184.44200000166893,4.9535624999552965,48
ExpandBackward0,53.3289999961853,53.3289999961853,1.1110208332538605,48
autograd::engine::evaluate_function: SafeSoftmaxBackward0,11938.607000000775,199.54600000754,994.8839166667312,12
SafeSoftmaxBackward0,11739.060999993235,434.5199999772012,978.2550833327696,12
aten::_softmax_backward_data,11304.541000016034,11304.541000016034,942.0450833346695,12
autograd::engine::evaluate_function: MulBackward1,17078.595000002533,296.9349999986589,711.6081250001056,24
MulBackward1,16781.660000003874,163.44999999925494,699.2358333334947,24
aten::_reshape_alias,107.48100000247359,107.48100000247359,8.956750000206133,12
autograd::engine::evaluate_function: EmbeddingBackward0,36481.80299999565,91.10999999940395,9120.450749998912,4
EmbeddingBackward0,36390.692999996245,33.0799999833107,9097.673249999061,4
aten::embedding_backward,36357.613000012934,23.718000017106533,9089.403250003234,4
aten::embedding_dense_backward,36333.89499999583,1983.6209999918938,9083.473749998957,4
Optimizer.step#Adam.step,989935.1359999962,30378.758000005037,494967.5679999981,2
aten::lift_fresh,38.789000011980534,38.789000011980534,0.3729711539613513,104
aten::detach_,242.84700002893806,173.57400002330542,2.3350673079705584,104
detach_,69.27300000563264,69.27300000563264,0.6660865385156984,104
aten::zeros_like,98080.78200006485,617.1170000769198,471.5422211541579,208
aten::lerp_,66529.56099997088,66529.56099997088,319.8536586537062,208
aten::mul_,30012.592999994755,27900.524999976158,144.2913124999748,208
aten::addcmul_,54972.70799998194,54972.70799998194,264.29186538452853,208
aten::sqrt,186132.71400003508,186132.71400003508,894.8688173078609,208
aten::div,80382.15399995819,77704.27599995211,386.45266346133747,208
aten::addcdiv_,410482.96199999005,410482.96199999005,1973.475778846106,208
