epoch,batch_idx,memory_cpu_mb,memory_gpu_mb,loss
0,0,1202.29296875,1062.76220703125,0.7003253102302551
0,1,1202.91796875,1062.76220703125,0.6807911992073059
0,2,1215.04296875,1063.51220703125,0.7062245607376099
0,3,1215.04296875,1063.51220703125,0.7477694153785706
0,4,1215.04296875,1063.51220703125,0.6820067763328552
0,5,1215.04296875,1063.51220703125,0.6958792805671692
0,6,1215.04296875,1063.51220703125,0.7125077247619629
0,7,1215.04296875,1063.51220703125,0.6999347805976868
