epoch,batch_idx,memory_cpu_mb,memory_gpu_mb,loss
0,0,1363.83984375,1045.75244140625,0.6756249070167542
0,1,1364.21484375,1045.65673828125,0.7214025259017944
0,2,1377.58984375,1045.65673828125,0.6971703171730042
0,3,1377.58984375,1045.65673828125,0.6862213015556335
