epoch,batch_idx,memory_cpu_mb,memory_gpu_mb,loss
0,0,1361.4453125,1045.75244140625,0.6854456067085266
0,1,1362.1953125,1045.65673828125,0.7027510404586792
0,2,1375.8203125,1045.65673828125,0.7208508253097534
0,3,1375.8203125,1045.65673828125,0.661333441734314
