epoch,batch_idx,memory_cpu_mb,loss
0,0,2453.41015625,0.6824451684951782
0,1,3254.52734375,0.7648189067840576
0,2,3690.30859375,0.6930866837501526
0,3,3912.21484375,0.6965915560722351
0,4,3948.45703125,0.7043620347976685
0,5,3948.70703125,0.7003738284111023
0,6,3948.80859375,0.6887028217315674
0,7,3948.80859375,0.7166931629180908
