epoch,batch_idx,memory_cpu_mb,memory_gpu_mb,loss
0,0,1082.54296875,786.017578125,0.7050433158874512
0,1,1083.04296875,786.017578125,0.7552435398101807
0,2,1091.54296875,786.017578125,0.6838631629943848
0,3,1091.54296875,786.017578125,0.6911938786506653
0,4,1091.54296875,786.017578125,0.6713226437568665
0,5,1091.54296875,786.017578125,0.7231031656265259
0,6,1091.54296875,786.017578125,0.6946979761123657
0,7,1091.54296875,786.017578125,0.6739243268966675
