epoch,batch_idx,memory_cpu_mb,memory_gpu_mb,loss
0,0,1554.78125,1044.87841796875,0.6856433153152466
0,1,1555.28125,1045.03564453125,0.6324034929275513
0,2,1570.78125,1045.03564453125,0.6831060647964478
0,3,1570.78125,1045.03564453125,0.7247967720031738
