kernel,cpu_time_total_us,self_cpu_time_total_us,cpu_time_avg_us,calls_cpu
aten::fill_,120056.55900000202,120056.55900000202,666.9808833333445,180
aten::is_nonzero,20.253000000084285,9.082000000489643,10.126500000042142,2
torch_ipex::ipex_linear,6956483.054999995,3475428.885999996,45766.33588815786,152
IPEXLinearOp::forward,3476700.3170000007,774.8450000003504,45746.05680263159,76
IPEXLinearOp::_forward,3475925.472,209.71500000174274,45735.861473684214,76
aten::transpose,2938.665999996505,2231.032999996154,17.49205952378872,168
aten::scaled_dot_product_attention,294476.6000000016,8341.66200000039,24539.7166666668,12
aten::_scaled_dot_product_attention_math,286134.9380000012,1298.923999995226,23844.578166666764,12
aten::matmul,115279.30799999979,4768.807999997458,4803.304499999991,24
aten::expand,915.2089999980526,704.6899999981979,19.066854166626097,48
aten::clone,67534.09700000435,1393.3930000072578,675.3409700000434,100
aten::_unsafe_view,2061.824000000197,2061.824000000197,21.477333333335384,96
aten::bmm,114387.08700000291,114314.48000001244,1588.709541666707,72
aten::_safe_softmax,52684.32600000122,918.6470000025583,4390.360500000102,12
aten::softmax,23715.621999999683,2191.0209999993676,1976.3018333333068,12
aten::_softmax,21524.601000000315,21524.601000000315,1793.7167500000262,12
aten::isneginf,10808.916000000143,10808.916000000143,900.7430000000119,12
aten::where,6063.324999999546,6063.324999999546,505.2770833332955,12
aten::contiguous,7585.087000001688,116.62300000648247,270.89596428577454,28
aten::gelu,107844.59799999913,107844.59799999913,8987.04983333326,12
aten::relu,91.53999999957159,45.618999999482185,45.769999999785796,2
aten::clamp_min,45.92100000008941,45.92100000008941,22.960500000044703,2
aten::cross_entropy_loss,3229.4270000001416,1719.6349999997765,1614.7135000000708,2
aten::log_softmax,98.81300000054762,27.164000000339,49.40650000027381,2
aten::_log_softmax,69.65099999960512,69.65099999960512,34.82549999980256,2
aten::nll_loss_nd,1410.9789999998175,676.7349999998696,705.4894999999087,2
aten::nll_loss,734.2439999999478,689.8610000000335,367.1219999999739,2
aten::nll_loss_forward,44.38299999991432,44.38299999991432,22.19149999995716,2
aten::ones_like,55.44799999939278,13.06899999966845,27.72399999969639,2
autograd::engine::evaluate_function: NllLossBackward0,5183.055000000168,33.01300000026822,2591.527500000084,2
NllLossBackward0,5150.041999999899,3466.2159999995492,2575.0209999999497,2
aten::nll_loss_backward,1683.8260000003502,1679.9790000002831,841.9130000001751,2
aten::zero_,119946.00499998592,540.6169999833219,491.5819877048603,244
autograd::engine::evaluate_function: LogSoftmaxBackward0,2056.267999999691,35.097000000067055,1028.1339999998454,2
LogSoftmaxBackward0,2021.1709999996237,33.03999999957159,1010.5854999998119,2
aten::_log_softmax_backward_data,1988.1310000000522,1988.1310000000522,994.0655000000261,2
autograd::engine::evaluate_function: ToCopyBackward0,13562.181999991648,411.0769999874756,271.24363999983296,50
ToCopyBackward0,13151.105000004172,249.2020000028424,263.02210000008347,50
autograd::engine::evaluate_function: torch::autograd::CppNode<torch_ipex::cpu::IPEXLinearOp>,6683492.623999997,4545.948999989778,87940.69242105259,76
torch::autograd::CppNode<torch_ipex::cpu::IPEXLinearOp>,6667217.0730000045,789.0750000020489,87726.54043421059,76
IPEXLinearOp::backward,6666427.998000003,1922.1700000013225,87716.1578684211,76
torch_ipex::linear_backward,6664505.828000002,6651725.284999978,87690.86615789476,76
autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4226.933999996167,1079.70599999791,20.32179807690465,208
torch::autograd::AccumulateGrad,3147.2279999982566,1131.6729999934323,15.130903846145465,208
aten::detach,2015.5550000048243,601.0980000295676,9.690168269253963,208
detach,1414.4569999752566,1414.4569999752566,6.80027403834258,208
autograd::engine::evaluate_function: MulBackward0,10150.178000000771,281.67400000058115,362.50635714288467,28
MulBackward0,9868.50400000019,225.3640000037849,352.44657142857824,28
autograd::engine::evaluate_function: ReluBackward0,13166.084999999963,36.98800000036135,6583.042499999981,2
ReluBackward0,13129.096999999601,45.68100000033155,6564.548499999801,2
aten::threshold_backward,13083.41599999927,13083.41599999927,6541.707999999635,2
autograd::engine::evaluate_function: SelectBackward0,2148.0159999998286,29.246999999973923,1074.0079999999143,2
SelectBackward0,2118.7689999998547,28.21000000042841,1059.3844999999274,2
aten::select_backward,2090.5589999994263,47.72700000042096,1045.2794999997132,2
aten::zeros,21302.031000001356,1737.3690000027418,2662.7538750001695,8
autograd::engine::evaluate_function: SliceBackward0,2539.43200000003,30.296000000089407,1269.716000000015,2
SliceBackward0,2509.1359999999404,20.66399999987334,1254.5679999999702,2
aten::slice_backward,2488.472000000067,1668.4799999999814,1244.2360000000335,2
autograd::engine::evaluate_function: NativeLayerNormBackward0,24184.525000001304,1418.5170000032522,930.1740384615886,26
NativeLayerNormBackward0,22766.00799999805,651.7899999981746,875.6156923076173,26
aten::native_layer_norm_backward,22114.217999999877,21500.115000016056,850.5468461538414,26
autograd::engine::evaluate_function: AddBackward0,10094.468000001274,249.01300000445917,388.24876923081825,26
AddBackward0,75.29499999666587,75.29499999666587,2.8959615383333026,26
autograd::engine::evaluate_function: GeluBackward0,33671.52200000314,511.2270000036806,2805.960166666928,12
GeluBackward0,33160.29499999946,256.6260000015609,2763.357916666622,12
aten::gelu_backward,32903.6689999979,32903.6689999979,2741.9724166664914,12
aten::add_,15583.638000010047,13206.804000000935,60.87358593753925,256
autograd::engine::evaluate_function: ViewBackward0,6009.767000000458,317.91999999806285,100.16278333334097,60
ViewBackward0,5691.847000002395,330.5210000057705,94.8641166667066,60
autograd::engine::evaluate_function: CloneBackward0,209.25500000733882,173.40200000675395,4.3594791668195585,48
CloneBackward0,35.85300000058487,35.85300000058487,0.7469375000121848,48
autograd::engine::evaluate_function: TransposeBackward0,3130.446999999229,284.9369999971241,52.174116666653816,60
TransposeBackward0,2845.510000002105,1721.2289999984205,47.42516666670175,60
autograd::engine::evaluate_function: UnsafeViewBackward0,5761.011000010651,336.9520000135526,96.01685000017751,60
UnsafeViewBackward0,5424.058999997098,358.8239999981597,90.40098333328497,60
autograd::engine::evaluate_function: BmmBackward0,60967.114000004716,487.05100000975654,2540.296416666863,24
BmmBackward0,60480.06299999496,809.8599999989383,2520.00262499979,24
autograd::engine::evaluate_function: ExpandBackward0,205.67099999729544,159.2960000000894,4.284812499943655,48
ExpandBackward0,46.37499999720603,46.37499999720603,0.9661458332751257,48
autograd::engine::evaluate_function: SafeSoftmaxBackward0,6080.454999999143,137.20199999725446,506.70458333326195,12
SafeSoftmaxBackward0,5943.253000001889,368.062000001315,495.2710833334907,12
aten::_softmax_backward_data,5575.191000000574,5575.191000000574,464.5992500000478,12
autograd::engine::evaluate_function: MulBackward1,15167.558999998495,268.4439999954775,631.9816249999373,24
MulBackward1,14899.115000003017,138.293000000529,620.7964583334591,24
aten::_reshape_alias,116.74899999983609,116.74899999983609,9.729083333319673,12
aten::sum,9770.160000000149,17.967000001110137,4885.0800000000745,2
torch_ipex::sum_out_cpu,9752.192999999039,9668.189999998547,4876.096499999519,2
autograd::engine::evaluate_function: EmbeddingBackward0,19991.8069999991,93.20700000040233,4997.951749999775,4
EmbeddingBackward0,19898.599999998696,39.158999999053776,4974.649999999674,4
aten::embedding_backward,19859.440999999642,21.399000000208616,4964.860249999911,4
aten::embedding_dense_backward,19838.041999999434,1077.6129999971017,4959.510499999858,4
aten::lift_fresh,26.01500000525266,26.01500000525266,0.25014423081973713,104
aten::detach_,321.6570000015199,243.04500000085682,3.092855769245384,104
detach_,78.6120000006631,78.6120000006631,0.7558846153909914,104
aten::zeros_like,103213.92299999297,728.9359999978915,496.22078365381236,208
torch_ipex::adam_fused_step,96843.94899998978,96843.94899998978,465.595908653797,208
