epoch,batch_idx,memory_cpu_mb,loss
0,0,2717.765625,0.6998205184936523
0,1,3193.97265625,0.6932588815689087
0,2,3638.4453125,0.6969683766365051
0,3,3674.91796875,0.6929935216903687
0,4,3686.91796875,0.7198389768600464
0,5,3716.98046875,0.6965432167053223
0,6,3716.98046875,0.6921810507774353
0,7,3716.984375,0.689540684223175
